Year,State,Award Amount
2008,DE,212970
2008,DE,149429
2008,DE,26596
2008,DE,128049
2008,DE,647697
2008,DE,200408
2008,DE,67334
2008,DE,1276317
2008,DE,1982003
2008,DE,99187
2008,DE,3000000
2008,DE,179000
2008,DE,269249
2008,DE,2355523
2008,DE,105458
2008,DE,1128046
2008,DE,2427208
2008,DE,108873
2008,DE,654802
2008,DE,604000
2009,DE,45612
2009,DE,152421
2009,DE,399128
2009,DE,249240
2009,DE,212970
2009,DE,323967
2009,DE,212357
2009,DE,145034
2009,DE,374174
2009,DE,252207
2009,DE,66467
2009,DE,129874
2009,DE,291144
2009,DE,149429
2009,DE,26596
2009,DE,128049
2009,DE,647696
2009,DE,200408
2009,DE,67334
2009,DE,1276317
2009,DE,2028182
2009,DE,100233
2009,DE,3003199
2009,DE,186286
2009,DE,19600000
2009,DE,274147
2009,DE,2380431
2009,DE,104876
2009,DE,1271411
2009,DE,2458885
2009,DE,108068
2009,DE,735067
2009,DE,651902
2010,DE,228512
2010,DE,291161
2010,DE,298324
2010,DE,539231
2010,DE,149429
2010,DE,152421
2010,DE,212970
2010,DE,249240
2010,DE,399128
2010,DE,26596
2010,DE,128049
2010,DE,95000
2010,DE,182584
2010,DE,45612
2010,DE,66467
2010,DE,129874
2010,DE,145034
2010,DE,200408
2010,DE,212357
2010,DE,374174
2010,DE,647696
2010,DE,252207
2010,DE,323967
2010,DE,2220908
2010,DE,101046
2010,DE,3000000
2010,DE,202783
2010,DE,10007109
2010,DE,749291
2010,DE,296526
2010,DE,766320
2010,DE,2569644
2010,DE,104576
2010,DE,1255801
2010,DE,2666944
2010,DE,107789
2010,DE,730056
2010,DE,771469
2011,DE,300557
2011,DE,145580
2011,DE,149429
2011,DE,152421
2011,DE,212970
2011,DE,228512
2011,DE,249240
2011,DE,298324
2011,DE,399128
2011,DE,539231
2011,DE,145572
2011,DE,26596
2011,DE,128049
2011,DE,95000
2011,DE,45612
2011,DE,66467
2011,DE,129874
2011,DE,145034
2011,DE,200408
2011,DE,212357
2011,DE,374174
2011,DE,647696
2011,DE,252207
2011,DE,323967
2011,DE,1873345
2011,DE,102002
2011,DE,57376
2011,DE,3001118
2011,DE,205796
2011,DE,5000000
2011,DE,247673
2011,DE,2144263
2011,DE,104107
2011,DE,58560
2011,DE,1111151
2011,DE,2224394
2011,DE,108049
2011,DE,60778
2011,DE,645310
2011,DE,686951
2012,DE,275693
2012,DE,112438
2012,DE,71552
2012,DE,48491
2012,DE,96900
2012,DE,171738
2012,DE,454926
2012,DE,282768
2012,DE,330235
2012,DE,371067
2012,DE,381301
2012,DE,170172
2012,DE,267945
2012,DE,67733
2012,DE,132347
2012,DE,1197888
2012,DE,242786
2012,DE,165952
2012,DE,162120
2012,DE,342599
2012,DE,170349
2012,DE,28654
2012,DE,140226
2012,DE,547595
2012,DE,204225
2012,DE,1796093
2012,DE,183675
2012,DE,3000000
2012,DE,204213
2012,DE,226803
2012,DE,790298
2012,DE,2083474
2012,DE,185688
2012,DE,720390
2012,DE,2127448
2012,DE,192627
2012,DE,421713
2012,DE,639156
2013,DE,162120
2013,DE,165952
2013,DE,170172
2013,DE,170349
2013,DE,171738
2013,DE,242786
2013,DE,282768
2013,DE,342599
2013,DE,454926
2013,DE,1197888
2013,DE,2005029
2013,DE,28654
2013,DE,140226
2013,DE,147582
2013,DE,3000000
2013,DE,192829
2013,DE,793213
2013,DE,236261
2013,DE,71552
2013,DE,96900
2013,DE,48491
2013,DE,67733
2013,DE,151753
2013,DE,204225
2013,DE,225710
2013,DE,302478
2013,DE,371067
2013,DE,385321
2013,DE,2209154
2013,DE,151996
2013,DE,719952
2013,DE,267945
2013,DE,2189229
2013,DE,155204
2013,DE,410897
2013,DE,604550
2013,DE,330235
2014,DE,181538
2014,DE,182452
2014,DE,486173
2014,DE,301430
2014,DE,259483
2014,DE,182065
2014,DE,177365
2014,DE,1270635
2014,DE,171063
2014,DE,366143
2014,DE,1931385
2014,DE,178181
2014,DE,182080
2014,DE,3017887
2014,DE,247219
2014,DE,226472
2014,DE,96900
2014,DE,111888
2014,DE,79627
2014,DE,51036
2014,DE,390513
2014,DE,302478
2014,DE,67733
2014,DE,204225
2014,DE,390553
2014,DE,159786
2014,DE,237542
2014,DE,61791
2014,DE,2217205
2014,DE,179469
2014,DE,789739
2014,DE,210554
2014,DE,2148839
2014,DE,177850
2014,DE,436410
2014,DE,630360
2014,DE,293641
2014,DE,330235
2015,DE,1303995
2015,DE,175164
2015,DE,187438
2015,DE,186750
2015,DE,309988
2015,DE,187365
2015,DE,500502
2015,DE,267140
2015,DE,376939
2015,DE,182599
2015,DE,768116
2015,DE,1923531
2015,DE,182446
2015,DE,192344
2015,DE,3002167
2015,DE,246908
2015,DE,220717
2015,DE,199962
2015,DE,96900
2015,DE,111888
2015,DE,69252
2015,DE,242968
2015,DE,163470
2015,DE,404965
2015,DE,63927
2015,DE,52203
2015,DE,204225
2015,DE,302478
2015,DE,399430
2015,DE,790298
2015,DE,2173525
2015,DE,197634
2015,DE,709647
2015,DE,213563
2015,DE,2077013
2015,DE,191540
2015,DE,374716
2015,DE,629494
2015,DE,301871
2015,DE,330235
2016,DE,175164
2016,DE,182599
2016,DE,186750
2016,DE,187365
2016,DE,187438
2016,DE,267140
2016,DE,296108
2016,DE,309988
2016,DE,376939
2016,DE,500502
2016,DE,768116
2016,DE,1303995
2016,DE,2063710
2016,DE,182446
2016,DE,192991
2016,DE,3023400
2016,DE,209515
2016,DE,3000000
2016,DE,227955
2016,DE,96900
2016,DE,111888
2016,DE,150000
2016,DE,228875
2016,DE,43362
2016,DE,52203
2016,DE,63927
2016,DE,69252
2016,DE,163470
2016,DE,201825
2016,DE,204225
2016,DE,302478
2016,DE,399430
2016,DE,2097461
2016,DE,195661
2016,DE,728394
2016,DE,213563
2016,DE,2028437
2016,DE,186973
2016,DE,388607
2016,DE,636800
2016,DE,301871
2016,DE,330235
2017,DE,186750
2017,DE,182599
2017,DE,376939
2017,DE,959842
2017,DE,309988
2017,DE,187438
2017,DE,1303995
2017,DE,296108
2017,DE,500502
2017,DE,175164
2017,DE,187365
2017,DE,267140
2017,DE,2015390
2017,DE,203939
2017,DE,3016971
2017,DE,238736
2017,DE,3000000
2017,DE,230289
2017,DE,200504
2017,DE,96900
2017,DE,228875
2017,DE,111888
2017,DE,150000
2017,DE,163470
2017,DE,64251
2017,DE,204225
2017,DE,399430
2017,DE,100204
2017,DE,43362
2017,DE,69252
2017,DE,52203
2017,DE,2079650
2017,DE,188829
2017,DE,700878
2017,DE,81655
2017,DE,213563
2017,DE,2032335
2017,DE,182615
2017,DE,411998
2017,DE,725614
2017,DE,301871
2017,DE,206762
2017,DE,330235
2018,DE,153036
2018,DE,188539
2018,DE,505422
2018,DE,312926
2018,DE,269769
2018,DE,378335
2018,DE,184396
2018,DE,1315449
2018,DE,176572
2018,DE,380646
2018,DE,968014
2018,DE,298500
2018,DE,2254936
2018,DE,201681
2018,DE,3008138
2018,DE,270436
2018,DE,3000000
2018,DE,270899
2018,DE,201512
2018,DE,96900
2018,DE,261888
2018,DE,231708
2018,DE,52604
2018,DE,402492
2018,DE,204225
2018,DE,43692
2018,DE,169147
2018,DE,164735
2018,DE,69774
2018,DE,72206
2018,DE,790298
2018,DE,2318157
2018,DE,187215
2018,DE,991978
2018,DE,126300
2018,DE,214596
2018,DE,2183011
2018,DE,182956
2018,DE,552461
2018,DE,772728
2018,DE,264181
2018,DE,330235
2018,DE,211706
2019,DE,757211
2019,DE,190346
2019,DE,510391
2019,DE,315893
2019,DE,272424
2019,DE,381902
2019,DE,186211
2019,DE,1327016
2019,DE,177994
2019,DE,384390
2019,DE,976267
2019,DE,300915
2019,DE,2380912
2019,DE,214062
2019,DE,3005732
2019,DE,300043
2019,DE,3000000
2019,DE,282307
2019,DE,200012
2019,DE,312282
2019,DE,96900
2019,DE,261888
2019,DE,240534
2019,DE,2278499
2019,DE,196701
2019,DE,893090
2019,DE,52972
2019,DE,405148
2019,DE,204225
2019,DE,43998
2019,DE,163579
2019,DE,165888
2019,DE,70262
2019,DE,72711
2019,DE,215639
2019,DE,2137652
2019,DE,185233
2019,DE,510394
2019,DE,789218
2019,DE,330235
2019,DE,205646
2020,DE,84437
2020,DE,3236174
2020,DE,1880190
2020,DE,1471924
2020,DE,2505301
2020,DE,1527664
2020,DE,807114
2020,DE,234063
2020,DE,3000000
2020,DE,45703
2020,DE,314048
2020,DE,3000000
2020,DE,277443
2020,DE,312161
2020,DE,163211
2020,DE,88126
2020,DE,2476428
2020,DE,1427933
2020,DE,2427355
2020,DE,690366
2020,DE,200206
2020,DE,1582960
2020,DE,997376
2020,DE,1304175
2020,DE,2216928
2020,DE,486995
2020,DE,647693
2020,DE,187831
2020,DE,1142202
2020,DE,564024
2020,DE,116777
2020,DE,802435
2003,FL,551000
2003,FL,645000
2003,FL,595000
2003,FL,1997000
2003,FL,1709613
2003,FL,5732000
2003,FL,170000
2003,FL,5059408
2003,FL,744000
2003,FL,1180000
2003,FL,592679
2003,FL,286000
2003,FL,2637000
2003,FL,793929
2003,FL,1102000
2003,FL,776000
2003,FL,1028000
2003,FL,636954
2003,FL,750000
2003,FL,714000
2003,FL,596000
2003,FL,2610000
2003,FL,97000
2003,FL,1875644
2003,FL,32882000
2003,FL,2381000
2003,FL,23425000
2003,FL,3985000
2003,FL,2398000
2003,FL,93000
2003,FL,1100834
2003,FL,5515000
2003,FL,830000
2003,FL,851000
2003,FL,182000
2003,FL,1530000
2003,FL,863360
2003,FL,5261000
2003,FL,189000
2003,FL,2381786
2003,FL,7168000
2003,FL,223000
2003,FL,2712841
2003,FL,1887000
2003,FL,800972
2003,FL,8344000
2003,FL,295000
2003,FL,3824743
2003,FL,1518000
2003,FL,986000
2003,FL,912000
2003,FL,470923
2003,FL,583000
2003,FL,1012000
2003,FL,2587000
2003,FL,75000
2003,FL,814053
2003,FL,1831000
2003,FL,657079
2003,FL,523000
2003,FL,2091000
2003,FL,656073
2003,FL,692000
2003,FL,2163000
2003,FL,95000
2003,FL,1292021
2003,FL,10132000
2003,FL,440000
2003,FL,5140914
2003,FL,10617000
2003,FL,24113000
2003,FL,777000
2003,FL,7826586
2003,FL,880000
2003,FL,141000
2003,FL,1539000
2003,FL,574567
2003,FL,592000
2003,FL,7441000
2003,FL,207000
2003,FL,2911071
2003,FL,2711000
2003,FL,84000
2003,FL,1474151
2003,FL,2520000
2003,FL,729000
2003,FL,8392000
2003,FL,245000
2003,FL,2951321
2003,FL,482000
2003,FL,2996000
2003,FL,102000
2003,FL,1057565
2003,FL,1093000
2003,FL,1122000
2003,FL,3818000
2003,FL,126000
2003,FL,1862562
2003,FL,650000
2003,FL,3769000
2003,FL,141000
2003,FL,1249758
2003,FL,1187000
2003,FL,499098
2003,FL,711000
2003,FL,96000
2003,FL,1795000
2003,FL,707000
2003,FL,1015303
2003,FL,500000
2003,FL,2935000
2003,FL,92000
2003,FL,1261833
2003,FL,2800000
2003,FL,103000
2003,FL,1458051
2003,FL,914000
2003,FL,2369000
2003,FL,1237683
2003,FL,519000
2003,FL,4663000
2003,FL,167000
2003,FL,2208711
2003,FL,2993000
2003,FL,418000
2003,FL,2734000
2003,FL,93000
2003,FL,1118946
2003,FL,1329000
2003,FL,709404
2003,FL,4045000
2003,FL,329000
2004,FL,540000
2004,FL,636000
2004,FL,582000
2004,FL,1964000
2004,FL,1697710
2004,FL,5543000
2004,FL,209673
2004,FL,4998867
2004,FL,748000
2004,FL,1143000
2004,FL,586627
2004,FL,278000
2004,FL,2628000
2004,FL,96461
2004,FL,789189
2004,FL,1092000
2004,FL,764000
2004,FL,999000
2004,FL,634761
2004,FL,731000
2004,FL,700000
2004,FL,589000
2004,FL,72000
2004,FL,2538000
2004,FL,95472
2004,FL,1863169
2004,FL,33341184
2004,FL,2748657
2004,FL,23361159
2004,FL,4063000
2004,FL,2357000
2004,FL,87717
2004,FL,1096041
2004,FL,6240000
2004,FL,812000
2004,FL,829000
2004,FL,176000
2004,FL,1483000
2004,FL,858381
2004,FL,5147000
2004,FL,192444
2004,FL,2373585
2004,FL,7074000
2004,FL,262202
2004,FL,2692469
2004,FL,1846000
2004,FL,799217
2004,FL,8166000
2004,FL,305219
2004,FL,3814582
2004,FL,1564000
2004,FL,1422000
2004,FL,724000
2004,FL,1013000
2004,FL,933000
2004,FL,479330
2004,FL,568000
2004,FL,990000
2004,FL,2568000
2004,FL,94631
2004,FL,809245
2004,FL,1814000
2004,FL,651808
2004,FL,510000
2004,FL,2059000
2004,FL,940609
2004,FL,677000
2004,FL,2118000
2004,FL,1290580
2004,FL,9928000
2004,FL,370622
2004,FL,5131235
2004,FL,10715000
2004,FL,23677000
2004,FL,882003
2004,FL,7799637
2004,FL,906000
2004,FL,137000
2004,FL,1503000
2004,FL,572588
2004,FL,576000
2004,FL,7330000
2004,FL,272188
2004,FL,2895031
2004,FL,2657000
2004,FL,99167
2004,FL,1466067
2004,FL,3189000
2004,FL,716000
2004,FL,8274000
2004,FL,306975
2004,FL,2933137
2004,FL,477000
2004,FL,2935000
2004,FL,109592
2004,FL,1032865
2004,FL,1086000
2004,FL,1133000
2004,FL,3701000
2004,FL,139661
2004,FL,1845119
2004,FL,634000
2004,FL,3646000
2004,FL,137868
2004,FL,1228408
2004,FL,1252000
2004,FL,529469
2004,FL,715000
2004,FL,97000
2004,FL,1769000
2004,FL,688000
2004,FL,1008799
2004,FL,397000
2004,FL,2886000
2004,FL,107361
2004,FL,1253477
2004,FL,2716000
2004,FL,102422
2004,FL,1448017
2004,FL,895000
2004,FL,2310000
2004,FL,86657
2004,FL,1232419
2004,FL,509000
2004,FL,4505000
2004,FL,170570
2004,FL,2193084
2004,FL,2389000
2004,FL,406000
2004,FL,2677000
2004,FL,100008
2004,FL,1112085
2004,FL,1304000
2004,FL,706961
2004,FL,3836000
2004,FL,319000
2005,FL,38306
2005,FL,99101
2005,FL,84974
2005,FL,80569
2005,FL,902764
2005,FL,106215
2005,FL,76231
2005,FL,178172
2005,FL,425392
2005,FL,85677
2005,FL,124996
2005,FL,336002
2005,FL,363480
2005,FL,162929
2005,FL,169799
2005,FL,687505
2005,FL,34188
2005,FL,113663
2005,FL,125000
2005,FL,138789
2005,FL,149893
2005,FL,216704
2005,FL,339721
2005,FL,348236
2005,FL,534832
2005,FL,46964
2005,FL,124621
2005,FL,148010
2005,FL,150686
2005,FL,104869
2005,FL,177068
2005,FL,157339
2005,FL,296020
2005,FL,307887
2005,FL,315170
2005,FL,113687
2005,FL,392418
2005,FL,186398
2005,FL,248672
2005,FL,409479
2005,FL,290141
2005,FL,698784
2005,FL,184602
2005,FL,84000
2005,FL,363978
2005,FL,174998
2005,FL,336691
2005,FL,395000
2005,FL,50400
2005,FL,1090442
2005,FL,528062
2005,FL,132108
2005,FL,533520
2005,FL,129138
2005,FL,116531
2005,FL,156704
2005,FL,57668
2005,FL,143586
2005,FL,55098
2005,FL,714080
2005,FL,47374
2005,FL,133736
2005,FL,33957
2005,FL,255926
2005,FL,253456
2005,FL,158095
2005,FL,74779
2005,FL,105000
2005,FL,69860
2005,FL,659312
2005,FL,79485
2005,FL,83333
2005,FL,118395
2005,FL,273807
2005,FL,313123
2005,FL,364854
2005,FL,527999
2005,FL,106994
2005,FL,119722
2005,FL,434700
2005,FL,81120
2005,FL,722786
2005,FL,180510
2005,FL,104645
2005,FL,128330
2005,FL,132789
2005,FL,226266
2005,FL,348014
2005,FL,89669
2005,FL,291610
2005,FL,63993
2005,FL,1286207
2005,FL,251071
2005,FL,12075
2005,FL,860114
2005,FL,1787100
2005,FL,96600
2005,FL,154860
2005,FL,36177
2005,FL,185328
2005,FL,70063
2005,FL,238344
2005,FL,365640
2005,FL,251160
2005,FL,282372
2005,FL,283620
2005,FL,298356
2005,FL,369240
2005,FL,402192
2005,FL,463320
2005,FL,476256
2005,FL,652236
2005,FL,192665
2005,FL,357791
2005,FL,311679
2005,FL,62790
2005,FL,347130
2005,FL,89610
2005,FL,681500
2005,FL,42715
2005,FL,76751
2005,FL,134865
2005,FL,166387
2005,FL,226400
2005,FL,87536
2005,FL,135594
2005,FL,22197
2005,FL,80985
2005,FL,62815
2005,FL,69386
2005,FL,124807
2005,FL,19045
2005,FL,52980
2005,FL,129273
2005,FL,171921
2005,FL,180000
2005,FL,170572
2005,FL,175879
2005,FL,54566
2005,FL,102269
2005,FL,172454
2005,FL,69888
2005,FL,132040
2005,FL,82554
2005,FL,158175
2005,FL,133929
2005,FL,228950
2005,FL,253779
2005,FL,520432
2005,FL,292320
2005,FL,331758
2005,FL,44628
2005,FL,305921
2005,FL,53802
2005,FL,233188
2005,FL,242031
2005,FL,251639
2005,FL,356438
2005,FL,213877
2005,FL,28954
2005,FL,277481
2005,FL,33101
2005,FL,64374
2005,FL,74550
2005,FL,224104
2005,FL,100452
2005,FL,374785
2005,FL,147731
2005,FL,390979
2005,FL,215250
2005,FL,273000
2005,FL,62160
2005,FL,176237
2005,FL,483000
2005,FL,608112
2005,FL,1059432
2005,FL,207813
2005,FL,416667
2005,FL,134725
2005,FL,346051
2005,FL,127620
2005,FL,996911
2005,FL,86415
2005,FL,206825
2005,FL,249527
2005,FL,81406
2005,FL,257191
2005,FL,143784
2005,FL,178816
2005,FL,183729
2005,FL,194029
2005,FL,603644
2005,FL,57224
2005,FL,63494
2005,FL,182984
2005,FL,343033
2005,FL,283023
2005,FL,863077
2005,FL,396767
2005,FL,242102
2005,FL,381304
2005,FL,438254
2005,FL,397350
2005,FL,134441
2005,FL,225195
2005,FL,287700
2005,FL,135360
2005,FL,242960
2005,FL,200060
2005,FL,42000
2005,FL,200165
2005,FL,19950
2005,FL,940666
2005,FL,42997
2005,FL,133334
2005,FL,213229
2005,FL,403035
2005,FL,363878
2005,FL,450000
2005,FL,65510
2005,FL,290726
2005,FL,1379032
2005,FL,271740
2005,FL,124320
2005,FL,78143
2005,FL,512099
2005,FL,602622
2005,FL,552863
2005,FL,1870840
2005,FL,1617449
2005,FL,5249359
2005,FL,202739
2005,FL,4814041
2005,FL,720731
2005,FL,1079985
2005,FL,577115
2005,FL,262734
2005,FL,2508528
2005,FL,96119
2005,FL,762220
2005,FL,1034304
2005,FL,723305
2005,FL,944319
2005,FL,602534
2005,FL,690545
2005,FL,663871
2005,FL,563408
2005,FL,68212
2005,FL,2395589
2005,FL,92824
2005,FL,1761992
2005,FL,31654546
2005,FL,2774084
2005,FL,22110267
2005,FL,3581000
2005,FL,2241324
2005,FL,86203
2005,FL,1058687
2005,FL,6106000
2005,FL,770558
2005,FL,783946
2005,FL,210298
2005,FL,1588190
2005,FL,901648
2005,FL,1339000
2005,FL,4864131
2005,FL,188261
2005,FL,2275327
2005,FL,6726087
2005,FL,258735
2005,FL,2642536
2005,FL,1745746
2005,FL,766533
2005,FL,7743767
2005,FL,298668
2005,FL,3615373
2005,FL,1624000
2005,FL,691452
2005,FL,1056606
2005,FL,885664
2005,FL,466360
2005,FL,378000
2005,FL,537236
2005,FL,936289
2005,FL,2449422
2005,FL,93933
2005,FL,781052
2005,FL,1725497
2005,FL,638771
2005,FL,481984
2005,FL,1962925
2005,FL,894254
2005,FL,641232
2005,FL,2002924
2005,FL,1238368
2005,FL,9398140
2005,FL,363122
2005,FL,4920334
2005,FL,10351000
2005,FL,22410025
2005,FL,865955
2005,FL,7476742
2005,FL,871580
2005,FL,129135
2005,FL,1420737
2005,FL,549919
2005,FL,547785
2005,FL,6954105
2005,FL,268096
2005,FL,2732595
2005,FL,2527059
2005,FL,97180
2005,FL,1381888
2005,FL,2871000
2005,FL,681366
2005,FL,7868623
2005,FL,302628
2005,FL,2800103
2005,FL,446400
2005,FL,2815360
2005,FL,107349
2005,FL,1005430
2005,FL,1030251
2005,FL,1077534
2005,FL,3493162
2005,FL,135371
2005,FL,1814411
2005,FL,599165
2005,FL,3465954
2005,FL,133359
2005,FL,1187432
2005,FL,1185905
2005,FL,512373
2005,FL,692498
2005,FL,93383
2005,FL,1687616
2005,FL,650336
2005,FL,988035
2005,FL,548000
2005,FL,2736550
2005,FL,105559
2005,FL,1183416
2005,FL,2563713
2005,FL,99334
2005,FL,1377739
2005,FL,847322
2005,FL,2180970
2005,FL,84492
2005,FL,1173720
2005,FL,481741
2005,FL,4266027
2005,FL,164770
2005,FL,2144970
2005,FL,3049000
2005,FL,385469
2005,FL,2543138
2005,FL,97909
2005,FL,1052530
2005,FL,1239193
2005,FL,674855
2005,FL,3426000
2005,FL,303637
2006,FL,42758
2006,FL,65510
2006,FL,199500
2006,FL,963480
2006,FL,608400
2006,FL,153956
2006,FL,177557
2006,FL,144467
2006,FL,244745
2006,FL,38306
2006,FL,351781
2006,FL,76231
2006,FL,99097
2006,FL,84974
2006,FL,80569
2006,FL,106215
2006,FL,113686
2006,FL,104868
2006,FL,93900
2006,FL,157339
2006,FL,307887
2006,FL,248672
2006,FL,50400
2006,FL,116531
2006,FL,127840
2006,FL,132107
2006,FL,84630
2006,FL,143586
2006,FL,61950
2006,FL,182749
2006,FL,155548
2006,FL,47374
2006,FL,48999
2006,FL,255925
2006,FL,124389
2006,FL,127780
2006,FL,70590
2006,FL,74710
2006,FL,119007
2006,FL,74999
2006,FL,36841
2006,FL,175998
2006,FL,210000
2006,FL,35816
2006,FL,119722
2006,FL,180510
2006,FL,52978
2006,FL,84372
2006,FL,89668
2006,FL,122658
2006,FL,1286206
2006,FL,70063
2006,FL,110808
2006,FL,312660
2006,FL,25856
2006,FL,72354
2006,FL,124996
2006,FL,62790
2006,FL,363479
2006,FL,89610
2006,FL,85677
2006,FL,39467
2006,FL,162929
2006,FL,169798
2006,FL,687505
2006,FL,34188
2006,FL,113662
2006,FL,125000
2006,FL,149892
2006,FL,216704
2006,FL,339721
2006,FL,348235
2006,FL,534832
2006,FL,46964
2006,FL,124621
2006,FL,148010
2006,FL,177067
2006,FL,262175
2006,FL,315170
2006,FL,376667
2006,FL,389996
2006,FL,409479
2006,FL,76751
2006,FL,698784
2006,FL,134865
2006,FL,1847665
2006,FL,146919
2006,FL,84000
2006,FL,166387
2006,FL,174998
2006,FL,226399
2006,FL,394999
2006,FL,87536
2006,FL,528062
2006,FL,261768
2006,FL,279552
2006,FL,294576
2006,FL,407376
2006,FL,1160952
2006,FL,100680
2006,FL,306216
2006,FL,33957
2006,FL,158095
2006,FL,162396
2006,FL,195624
2006,FL,232476
2006,FL,79485
2006,FL,153193
2006,FL,313122
2006,FL,364854
2006,FL,527998
2006,FL,106993
2006,FL,722786
2006,FL,348014
2006,FL,434700
2006,FL,63993
2006,FL,251071
2006,FL,137574
2006,FL,347129
2006,FL,179917
2006,FL,22197
2006,FL,12075
2006,FL,175879
2006,FL,67972
2006,FL,336002
2006,FL,102268
2006,FL,62815
2006,FL,489060
2006,FL,69386
2006,FL,53112
2006,FL,124059
2006,FL,57668
2006,FL,19045
2006,FL,129138
2006,FL,52980
2006,FL,138789
2006,FL,129273
2006,FL,292660
2006,FL,171920
2006,FL,714079
2006,FL,142089
2006,FL,192664
2006,FL,54566
2006,FL,357790
2006,FL,296160
2006,FL,379080
2006,FL,415872
2006,FL,40533
2006,FL,118394
2006,FL,273807
2006,FL,311678
2006,FL,132039
2006,FL,178171
2006,FL,158175
